"Precip_day","dayDate","vehicule_1_cadmin","vehicle_2_cadmin","usager_1_grav","Long","Lat","DayOfWeek","Day","Month","Year","Hour","FourHours","adresse","carr","year_quarter","MonthYear","TempMin","TempMax","Precip","DureeEnsol","Temp_max","Temp_min","Freq"
1.2,2013-11-04,"Voiture","Deux Roues > 125","Blessé Léger",2.378243,48.898896,"Dimanche",3,"Novembre",2013,20,"20H-00H","150, BOULEVARD MACDONALD",NA,"2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2013-11-04,"Vélo","Aucun","Aucun Blessé",2.301139,48.839408,"Lundi",4,"Novembre",2013,8,"08H-12H","285, RUE DE VAUGIRARD",NA,"2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2013-11-04,"Voiture","Deux Roues 50-125","Aucun Blessé",2.359458,48.890393,"Lundi",4,"Novembre",2013,10,"08H-12H","2, RUE ORDENER","1_75118_8100","2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2012-02-13,"Voiture","Deux Roues 50-125","Blessé Léger",2.353564,48.832997,"Lundi",13,"Février",2012,9,"08H-12H","10, RUE ABEL HOVELACQUE",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,5.6,0.1,172
1.2,2012-02-13,"Deux Roues 50-125","Aucun","Blessé Léger",2.370682,48.865847,"Dimanche",12,"Février",2012,20,"20H-00H","26, AVENUE DE LA REPUBLI","1_75111_8818","2012 Q1","Février 2012",0.1,5.8,4.8,116.6,5.6,0.1,172
1.2,2012-02-13,"Vélo","Voiture","Blessé Léger",2.333366,48.858238,"Lundi",13,"Février",2012,10,"08H-12H","23, QUAI MALAQUAIS",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,5.6,0.1,172
1.2,2012-02-13,"Deux Roues 50-125","Aucun","Blessé Léger",2.394656,48.855807,"Dimanche",12,"Février",2012,15,"12H-16H","103, BOULEVARD DE CHARON",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,5.6,0.1,172
1.2,2012-02-13,"Deux Roues 50-125","Voiture","Blessé Léger",2.264852,48.847742,"Dimanche",12,"Février",2012,13,"12H-16H","BPI AUTEUIL PASSY",NA,"2012 Q1","Février 2012",0.1,5.8,4.8,116.6,5.6,0.1,172
1.2,2012-11-01,"Deux Roues > 125","Voiture","Blessé Léger",2.290512,48.88564,"Mercredi",31,"Octobre",2012,13,"12H-16H","BPI CHAMPERRET ASNIERES",NA,"2012 Q4","Octobre 2012",10.1,16,86.7,101.8,12.5,8.8,172
1.2,2013-11-04,"Voiture","Aucun","Aucun Blessé",2.352286,48.869594,"Dimanche",3,"Novembre",2013,20,"20H-00H","1, BOULEVARD DE BONNE NO",NA,"2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2013-11-04,"Voiture","Voiture","Blessé Léger",2.315264,48.894585,"Lundi",4,"Novembre",2013,1,"00H-04H","5, RUE GUTTIN","1_75117_3589","2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2012-11-01,"Voiture","Deux Roues > 125","Aucun Blessé",2.28452,48.877985,"Mercredi",31,"Octobre",2012,16,"16H-20H","BPI MAILLOT TERNES",NA,"2012 Q4","Octobre 2012",10.1,16,86.7,101.8,12.5,8.8,172
1.2,2012-11-01,"Voiture","Vélo","Aucun Blessé",2.371363,48.878681,"Jeudi",1,"Novembre",2012,7,"04H-08H","BOULEVARD DE LA VILLETTE","1_75119_9586","2012 Q4","Novembre 2012",6,10.3,43.8,38.2,12.5,8.8,172
1.2,2012-11-01,"Voiture","Deux Roues 50-125","Aucun Blessé",2.374561,48.836339,"Mercredi",31,"Octobre",2012,18,"16H-20H","QUAI DE LA GARE","1_75113_9293","2012 Q4","Octobre 2012",10.1,16,86.7,101.8,12.5,8.8,172
1.2,2012-11-01,"Voiture","Aucun","Aucun Blessé",2.306327,48.877644,"Mercredi",31,"Octobre",2012,13,"12H-16H","66, RUE DE COURCELLES","1_75108_2931","2012 Q4","Octobre 2012",10.1,16,86.7,101.8,12.5,8.8,172
1.2,2013-11-04,"Voiture","Voiture","Aucun Blessé",2.353831,48.856579,"Dimanche",3,"Novembre",2013,20,"20H-00H","4, RUE DE LOBAU",NA,"2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2013-07-28,"Voiture","Vélo","Aucun Blessé",2.363149,48.851184,"Dimanche",28,"Juillet",2013,9,"08H-12H","14, BOULEVARD HENRI IV",NA,"2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,27,18.3,172
1.2,2013-07-28,"Voiture","Aucun","Blessé Léger",2.395895,48.847536,"Samedi",27,"Juillet",2013,17,"16H-20H","PLACE DE LA NATION",NA,"2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,27,18.3,172
1.2,2013-07-28,"Voiture","Aucun","Blessé Léger",2.359966,48.880182,"Dimanche",28,"Juillet",2013,1,"00H-04H","181, RUE LA FAYETTE",NA,"2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,27,18.3,172
1.2,2013-09-29,"Vélo","Aucun","Blessé Léger",2.295875,48.83014,"Samedi",28,"Septembre",2013,20,"20H-00H","BOULEVARD LEFEBVRE",NA,"2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
1.2,2013-09-29,"Deux Roues 50-125","Voiture","Blessé Léger",2.384044,48.83929,"Samedi",28,"Septembre",2013,18,"16H-20H","BOULEVARD DE BERCY",NA,"2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
1.2,2012-01-20,"Deux Roues 50-125","Aucun","Blessé Léger",2.313327,48.843072,"Jeudi",19,"Janvier",2012,12,"12H-16H","179, RUE DE VAUGIRARD","1_75115_3426","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,10.5,8.1,172
1.2,2012-01-20,"Voiture","Aucun","Aucun Blessé",2.380191,48.863409,"Jeudi",19,"Janvier",2012,12,"12H-16H","10, RUE GUILLAUME BERTRA",NA,"2012 Q1","Janvier 2012",4.9,9.4,24,63.3,10.5,8.1,172
1.2,2012-11-12,"Voiture","Deux Roues 50-125","Aucun Blessé",2.398922,48.864632,"Dimanche",11,"Novembre",2012,19,"16H-20H","2, PLACE GAMBETTA","1_75120_11277","2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2013-09-29,"Voiture","Aucun","Aucun Blessé",2.246252,48.866022,"Dimanche",29,"Septembre",2013,0,"00H-04H","ALLEE DE LONGCHAMP",NA,"2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
1.2,2013-09-29,"Voiture","Aucun","Aucun Blessé",2.350088,48.849984,"Samedi",28,"Septembre",2013,21,"20H-00H","BOULEVARD SAINT GERMAIN","1_75105_6223","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
1.2,2013-09-29,"Deux Roues > 125","Aucun","Blessé Léger",2.285122,48.837504,"Samedi",28,"Septembre",2013,20,"20H-00H","324, RUE LECOURBE",NA,"2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
1.2,2013-09-29,"Voiture","Deux Roues > 125","Aucun Blessé",2.325561,48.821345,"Dimanche",29,"Septembre",2013,0,"00H-04H","1, AVENUE DE LA PORTE D","1_75114_4463","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
1.2,2013-09-29,"Voiture","Deux Roues 50-125","Aucun Blessé",2.326074,48.869542,"Samedi",28,"Septembre",2013,18,"16H-20H","15, BOULEVARD DE LA MADE",NA,"2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
1.2,2012-03-05,"Voiture","Deux Roues 50-125","Aucun Blessé",2.350053,48.862204,"Dimanche",4,"Mars",2012,21,"20H-00H","53, BOULEVARD DE SEBASTO","1_75101_7076","2012 Q1","Mars 2012",7.3,15.7,12,194,9.4,5.1,172
1.2,2012-03-05,"Voiture","Voiture","Blessé Léger",2.294791,48.883913,"Lundi",5,"Mars",2012,10,"08H-12H","138, BOULEVARD PEREIRE","1_75117_2060","2012 Q1","Mars 2012",7.3,15.7,12,194,9.4,5.1,172
1.2,2012-03-05,"Voiture","Voiture","Aucun Blessé",2.376254,48.874219,"Dimanche",4,"Mars",2012,13,"12H-16H","5, RUE REBEVAL","1_75119_9509","2012 Q1","Mars 2012",7.3,15.7,12,194,9.4,5.1,172
1.2,2013-11-04,"Voiture","Vélo","Aucun Blessé",2.291584,48.847518,"Lundi",4,"Novembre",2013,10,"08H-12H","74, RUE DU THEATRE",NA,"2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2013-11-04,"Voiture","Aucun","Blessé Léger",2.383678,48.844763,"Lundi",4,"Novembre",2013,1,"00H-04H","157, RUE DE CHARENTON","1_75112_10101","2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2012-12-16,"Voiture","Aucun","Blessé Léger",2.349698,48.884151,"Samedi",15,"Decembre",2012,20,"20H-00H","4, BOULEVARD BARBES","1_75118_6986","2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,11.2,8.6,172
1.2,2012-12-16,"Deux Roues > 125","Aucun","Blessé Léger",2.31359,48.864616,"Samedi",15,"Decembre",2012,14,"12H-16H","PONT ALEXANDRE III",NA,"2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,11.2,8.6,172
1.2,2012-12-16,"Voiture","Deux Roues 50-125","Aucun Blessé",2.325028,48.82167,"Dimanche",16,"Decembre",2012,1,"00H-04H","RUE DE LA LEGION ETRANGE","1_75114_4436","2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,11.2,8.6,172
1.2,2012-12-16,"Voiture","Aucun","Blessé Léger",2.379593,48.835904,"Dimanche",16,"Decembre",2012,1,"00H-04H","QUAI DE BERCY",NA,"2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,11.2,8.6,172
1.2,2013-11-04,"Deux Roues > 125","Aucun","Blessé Léger",2.347645,48.898414,"Lundi",4,"Novembre",2013,11,"08H-12H","92, BOULEVARD NEY",NA,"2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2012-12-16,"Voiture","Aucun","Aucun Blessé",2.310741,48.836893,"Samedi",15,"Decembre",2012,18,"16H-20H","133, RUE FALGUIERE","1_75115_3290","2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,11.2,8.6,172
1.2,2012-12-16,"Voiture","Aucun","Blessé Léger",2.28452,48.877985,"Dimanche",16,"Decembre",2012,6,"04H-08H","PORTE MAILLOT","1_75117_1399","2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,11.2,8.6,172
1.2,2012-12-16,"Deux Roues 50-125","Aucun","Blessé Léger",2.38117,48.850564,"Samedi",15,"Decembre",2012,20,"20H-00H","135, RUE DU FAUBOURG SAI","1_75112_9646","2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,11.2,8.6,172
1.2,2012-12-16,"Voiture","Deux Roues 50-125","Aucun Blessé",2.372427,48.868026,"Dimanche",16,"Decembre",2012,1,"00H-04H","113, AVENUE PARMENTIER","1_75111_9134","2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,11.2,8.6,172
1.2,2012-12-16,"Deux Roues 50-125","Aucun","Blessé Léger",2.323733,48.862968,"Samedi",15,"Decembre",2012,20,"20H-00H","QUAI DES TUILERIES",NA,"2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,11.2,8.6,172
1.2,2013-11-04,"Deux Roues > 125","Aucun","Blessé Léger",2.352602,48.879857,"Dimanche",3,"Novembre",2013,22,"20H-00H","119, BOULEVARD DE MAGENT",NA,"2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2012-01-20,"Voiture","Deux Roues 50-125","Aucun Blessé",2.246252,48.866022,"Vendredi",20,"Janvier",2012,7,"04H-08H","ALLEE DE LONGCHAMP","1_75116_109","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,10.5,8.1,172
1.2,2012-01-20,"Voiture","Aucun","Aucun Blessé",2.315775,48.894947,"Jeudi",19,"Janvier",2012,19,"16H-20H","113, BOULEVARD BESSIERES",NA,"2012 Q1","Janvier 2012",4.9,9.4,24,63.3,10.5,8.1,172
1.2,2013-11-04,"Voiture","Aucun","Aucun Blessé",2.338025,48.896958,"Dimanche",3,"Novembre",2013,20,"20H-00H","2, RUE LEIBNIZ","1_75118_5679","2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2013-11-04,"Voiture","Voiture","Aucun Blessé",2.316981,48.823699,"Dimanche",3,"Novembre",2013,16,"16H-20H","PORTE DE GENTILLY",NA,"2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2013-11-04,"Voiture","Aucun","Aucun Blessé",2.381204,48.845366,"Dimanche",3,"Novembre",2013,15,"12H-16H","2, AVENUE DE CORBERA","1_75112_9898","2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2012-12-16,"Voiture","Vélo","Aucun Blessé",2.375882,48.863199,"Samedi",15,"Decembre",2012,21,"20H-00H","51, AVENUE PARMENTIER","1_75111_9504","2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,11.2,8.6,172
1.2,2013-11-04,"Voiture","Deux Roues > 125","Aucun Blessé",2.316981,48.823699,"Lundi",4,"Novembre",2013,10,"08H-12H","PORTE DE GENTILLY",NA,"2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2013-11-04,"Vélo","Aucun","Blessé Léger",2.284753,48.877775,"Dimanche",3,"Novembre",2013,22,"20H-00H","275, BOULEVARD PEREIRE",NA,"2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2013-11-04,"Voiture","Vélo","Aucun Blessé",2.40335,48.857966,"Lundi",4,"Novembre",2013,8,"08H-12H","135, RUE DES PYRENEES","1_75120_11598","2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2013-11-04,"Voiture","Deux Roues 50-125","Aucun Blessé",2.29457,48.864614,"Lundi",4,"Novembre",2013,10,"08H-12H","21, AVENUE DU PRESIDENT","1_75116_2031","2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2013-11-04,"Vélo","Deux Roues > 125","Aucun Blessé",2.343755,48.866973,"Lundi",4,"Novembre",2013,11,"08H-12H","37, RUE DU LOUVRE","1_75102_6288","2013 Q4","Novembre 2013",5.7,10,69.7,43.7,14,9.4,172
1.2,2012-01-20,"Deux Roues 50-125","Aucun","Blessé Léger",2.374855,48.889503,"Jeudi",19,"Janvier",2012,13,"12H-16H","87, AVENUE DE FLANDRE",NA,"2012 Q1","Janvier 2012",4.9,9.4,24,63.3,10.5,8.1,172
1.2,2012-01-20,"Voiture","Aucun","Aucun Blessé",2.364189,48.843132,"Vendredi",20,"Janvier",2012,7,"04H-08H","3, BOULEVARD DE L HOPITA","1_75113_8473","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,10.5,8.1,172
1.2,2013-07-28,"Deux Roues > 125","Aucun","Aucun Blessé",2.378955,48.884564,"Dimanche",28,"Juillet",2013,11,"08H-12H","92, RUE DE MEAUX","1_75119_9724","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,27,18.3,172
1.2,2013-07-28,"Voiture","Vélo","Blessé Léger",2.289993,48.840261,"Samedi",27,"Juillet",2013,13,"12H-16H","01, RUE DE LA CONVENTION","1_75115_1018","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,27,18.3,172
1.2,2012-01-20,"Deux Roues > 125","Voiture","Blessé Léger",2.318061,48.875122,"Jeudi",19,"Janvier",2012,19,"16H-20H","122, BOULEVARD HAUSSMANN",NA,"2012 Q1","Janvier 2012",4.9,9.4,24,63.3,10.5,8.1,172
1.2,2013-09-29,"Voiture","Aucun","Aucun Blessé",2.381409,48.844317,"Dimanche",29,"Septembre",2013,2,"00H-04H","80, AVENUE DAUMESNIL","1_75112_9944","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
1.2,2013-09-29,"Voiture","Aucun","Blessé Léger",2.312939,48.875226,"Dimanche",29,"Septembre",2013,0,"00H-04H","142, BOULEVARD HAUSSMANN","1_75108_3428","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
1.2,2012-11-12,"Deux Roues 50-125","Aucun","Blessé Léger",2.323733,48.862968,"Dimanche",11,"Novembre",2012,19,"16H-20H","QUAI DES TUILERIES","1_75101_5180","2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2012-11-12,"Voiture","Aucun","Aucun Blessé",2.404857,48.85604,"Lundi",12,"Novembre",2012,7,"04H-08H","113, RUE DES PYRENEES","1_75120_11701","2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2012-06-16,"Deux Roues 50-125","Aucun","Blessé Léger",2.385621,48.870525,"Samedi",16,"Juin",2012,8,"08H-12H","01, RUE DES COURONNES",NA,"2012 Q2","Juin 2012",13.6,21.8,99.5,145.9,20.1,15.8,172
1.2,2012-06-16,"Voiture","Aucun","Aucun Blessé",2.351316,48.8576,"Vendredi",15,"Juin",2012,22,"20H-00H","74, RUE DE RIVOLI","1_75104_7231","2012 Q2","Juin 2012",13.6,21.8,99.5,145.9,20.1,15.8,172
1.2,2012-06-16,"Deux Roues > 125","Aucun","Blessé Hospitalisé",2.349802,48.888479,"Vendredi",15,"Juin",2012,22,"20H-00H","64, BOULEVARD BARBES",NA,"2012 Q2","Juin 2012",13.6,21.8,99.5,145.9,20.1,15.8,172
1.2,2012-03-05,"Voiture","Deux Roues 50-125","Aucun Blessé",2.318864,48.824706,"Dimanche",4,"Mars",2012,13,"12H-16H","BOULEVARD BRUNE","1_75114_4456","2012 Q1","Mars 2012",7.3,15.7,12,194,9.4,5.1,172
1.2,2012-03-05,"Deux Roues > 125","Vélo","Blessé Léger",2.343879,48.844627,"Dimanche",4,"Mars",2012,21,"20H-00H","68, BOULEVARD SAINT MARC","1_75105_7562","2012 Q1","Mars 2012",7.3,15.7,12,194,9.4,5.1,172
1.2,2013-07-28,"Voiture","Deux Roues > 125","Aucun Blessé",2.355419,48.883561,"Samedi",27,"Juillet",2013,17,"16H-20H","116, RUE DE MAUBEUGE","1_75110_7679","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,27,18.3,172
1.2,2012-01-20,"Voiture","Deux Roues 50-125","Aucun Blessé",2.343644,48.858296,"Vendredi",20,"Janvier",2012,11,"08H-12H","20, QUAI DE LA MEGISSERI","1_75101_6252","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,10.5,8.1,172
1.2,2012-01-20,"Voiture","Aucun","Aucun Blessé",2.292548,48.83887,"Jeudi",19,"Janvier",2012,21,"20H-00H","158, RUE DE LA CONVENTIO","1_75115_1841","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,10.5,8.1,172
1.2,2012-12-16,"Deux Roues > 125","Voiture","Blessé Léger",2.262039,48.836826,"Samedi",15,"Decembre",2012,15,"12H-16H","19, RUE DU GENERAL NIOX","1_75116_339","2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,11.2,8.6,172
1.2,2012-12-16,"Voiture","Aucun","Aucun Blessé",2.336653,48.872619,"Dimanche",16,"Decembre",2012,11,"08H-12H","16, BOULEVARD HAUSSMANN","1_75109_5346","2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,11.2,8.6,172
1.2,2012-12-16,"Deux Roues 50-125","Voiture","Blessé Léger",2.361794,48.869601,"Samedi",15,"Decembre",2012,12,"12H-16H","5, BOULEVARD DE MAGENTA",NA,"2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,11.2,8.6,172
1.2,2012-12-16,"Voiture","Aucun","Aucun Blessé",2.305129,48.834589,"Samedi",15,"Decembre",2012,18,"16H-20H","28, RUE BRANCION","1_75115_2885","2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,11.2,8.6,172
1.2,2012-11-12,"Deux Roues > 125","Aucun","Blessé Léger",2.323733,48.862968,"Lundi",12,"Novembre",2012,8,"08H-12H","QUAI DES TUILERIES",NA,"2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2012-01-20,"Voiture","Aucun","Blessé Léger",2.307871,48.87123,"Vendredi",20,"Janvier",2012,7,"04H-08H","1, RUE DE PONTHIEU","1_75108_3371","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,10.5,8.1,172
1.2,2012-01-20,"Voiture","Deux Roues > 125","Aucun Blessé",2.325289,48.823445,"Vendredi",20,"Janvier",2012,8,"08H-12H","PORTE D ORLEANS",NA,"2012 Q1","Janvier 2012",4.9,9.4,24,63.3,10.5,8.1,172
1.2,2013-07-28,"Vélo","Aucun","Blessé Léger",2.355833,48.829158,"Samedi",27,"Juillet",2013,13,"12H-16H","30, AVENUE D ITALIE",NA,"2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,27,18.3,172
1.2,2013-07-28,"Deux Roues 50-125","Voiture","Blessé Léger",2.449134,48.831004,"Dimanche",28,"Juillet",2013,3,"00H-04H","ROUTE DE LA PYRAMIDE","1_75112_12350","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,27,18.3,172
1.2,2013-07-28,"Deux Roues 50-125","Voiture","Blessé Léger",2.397444,48.864845,"Dimanche",28,"Juillet",2013,1,"00H-04H","38, AVENUE GAMBETTA","1_75120_11170","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,27,18.3,172
1.2,2012-03-05,"Vélo","Autobus","Blessé Léger",2.362831,48.854567,"Dimanche",4,"Mars",2012,21,"20H-00H","85, RUE SAINT ANTOINE","1_75104_8334","2012 Q1","Mars 2012",7.3,15.7,12,194,9.4,5.1,172
1.2,2012-11-12,"Voiture","Deux Roues > 125","Aucun Blessé",2.346352,48.864606,"Lundi",12,"Novembre",2012,7,"04H-08H","32, RUE ETIENNE MARCEL","1_75102_6657","2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2012-11-12,"Vélo","Voiture","Blessé Hospitalisé",2.366401,48.866165,"Lundi",12,"Novembre",2012,9,"08H-12H","9, BOULEVARD VOLTAIRE","1_75111_8628","2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2013-09-29,"Deux Roues 50-125","Aucun","Blessé Léger",2.335968,48.888603,"Dimanche",29,"Septembre",2013,9,"08H-12H","109, RUE CAULAINCOURT","1_75118_5870","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
1.2,2013-09-29,"Voiture","Aucun","Blessé Léger",2.367947,48.821163,"Dimanche",29,"Septembre",2013,5,"04H-08H","BOULEVARD MASSENA","1_75113_8065","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
1.2,2012-11-12,"Deux Roues 50-125","Aucun","Blessé Léger",2.307438,48.862316,"Lundi",12,"Novembre",2012,11,"08H-12H","QUAI D ORSAY",NA,"2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2012-11-12,"Deux Roues 50-125","Voiture","Blessé Léger",2.40803,48.877463,"Dimanche",11,"Novembre",2012,15,"12H-16H","PORTE DES LILAS",NA,"2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2012-11-12,"Voiture","Deux Roues 50-125","Aucun Blessé",2.35969,48.88733,"Dimanche",11,"Novembre",2012,12,"12H-16H","08, RUE MARX DORMOY",NA,"2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2012-11-12,"Voiture","Deux Roues > 125","Blessé Léger",2.348673,48.856917,"Lundi",12,"Novembre",2012,9,"08H-12H","12, QUAI DE GESVRES","1_75104_6928","2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2012-01-20,"Voiture","Aucun","Blessé Léger",2.335292,48.864229,"Vendredi",20,"Janvier",2012,4,"04H-08H","4, AVENUE DE L OPERA","1_75101_5345","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,10.5,8.1,172
1.2,2012-11-12,"Voiture","Aucun","Blessé Léger",2.371363,48.878681,"Dimanche",11,"Novembre",2012,15,"12H-16H","2, BOULEVARD DE LA VILLE","1_75119_9586","2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2012-11-12,"Autobus","Aucun","Blessé Léger",2.315548,48.888565,"Lundi",12,"Novembre",2012,10,"08H-12H","147BIS, RUE CARDINET","1_75117_3717","2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2012-03-05,"Voiture","Aucun","Blessé Léger",2.319137,48.875197,"Lundi",5,"Mars",2012,0,"00H-04H","7, PLACE SAINT AUGUSTIN","1_75108_3929","2012 Q1","Mars 2012",7.3,15.7,12,194,9.4,5.1,172
1.2,2012-11-12,"Voiture","Aucun","Blessé Léger",2.380014,48.869213,"Lundi",12,"Novembre",2012,9,"08H-12H","01, BOULEVARD DE BELLEVI","1_75111_9564","2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2013-09-29,"Deux Roues 50-125","Voiture","Aucun Blessé",2.258792,48.843952,"Dimanche",29,"Septembre",2013,0,"00H-04H","87, BOULEVARD EXELMANS","1_75116_254","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
1.2,2013-09-29,"Deux Roues 50-125","Voiture","Blessé Léger",2.32737,48.884025,"Dimanche",29,"Septembre",2013,6,"04H-08H","4, AVENUE DE CLICHY","1_75118_4626","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
1.2,2012-01-20,"Voiture","Voiture","Aucun Blessé",2.295111,48.884085,"Vendredi",20,"Janvier",2012,10,"08H-12H","134, BOULEVARD PEREIRE","1_75117_2060","2012 Q1","Janvier 2012",4.9,9.4,24,63.3,10.5,8.1,172
1.2,2012-01-20,"Deux Roues > 125","Aucun","Blessé Léger",2.326076,48.824035,"Vendredi",20,"Janvier",2012,8,"08H-12H","121, AVENUE DU GENERAL L",NA,"2012 Q1","Janvier 2012",4.9,9.4,24,63.3,10.5,8.1,172
1.2,2012-03-05,"Voiture","Aucun","Aucun Blessé",2.341418,48.898072,"Dimanche",4,"Mars",2012,17,"16H-20H","122, BOULEVARD NEY",NA,"2012 Q1","Mars 2012",7.3,15.7,12,194,9.4,5.1,172
1.2,2012-11-12,"Deux Roues > 125","Aucun","Aucun Blessé",2.29827,48.848788,"Lundi",12,"Novembre",2012,8,"08H-12H","134, BOULEVARD DE GRENEL",NA,"2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2012-11-12,"Deux Roues 50-125","Autobus","Blessé Léger",2.34939,48.890781,"Dimanche",11,"Novembre",2012,18,"16H-20H","71, BOULEVARD BARBES",NA,"2012 Q4","Novembre 2012",6,10.3,43.8,38.2,8.6,4.2,172
1.2,2013-09-29,"Deux Roues 50-125","Aucun","Blessé Léger",2.366628,48.879191,"Dimanche",29,"Septembre",2013,1,"00H-04H","167, QUAI DE VALMY","1_75110_8655","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
1.2,2013-09-29,"Voiture","Deux Roues 50-125","Aucun Blessé",2.33447,48.866141,"Dimanche",29,"Septembre",2013,4,"04H-08H","22, AVENUE DE L OPERA",NA,"2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,22.7,16.3,172
